_MEMBER_gene_name,_LogP_gene_name,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.6433186274700455,GO:0001701,M1,1,0,GO Biological Processes,19,in utero embryonic development,19_GO:0032502 developmental process,-2.6433186274700455,5.448722562072689,4.294709272711981,30284,397,70,5,7.142857142857143,3.0781843120404813,1906|4088|4124|4851|6926,EDN1|SMAD3|MAN2A1|NOTCH1|TBX3,-0.5495985469852342,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.5790526187260534,GO:0060485,M1,1,0,GO Biological Processes,19,mesenchyme development,19_GO:0032502 developmental process,-2.5790526187260534,6.977880184331798,4.549842410502428,30284,248,70,4,5.714285714285714,2.7743094641577843,1906|4088|4851|6926,EDN1|SMAD3|NOTCH1|TBX3,-0.5093328146450085,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.523492600935162,GO:0045165,M1,1,0,GO Biological Processes,19,cell fate commitment,19_GO:0032502 developmental process,-2.523492600935162,6.733518621456365,4.442998564105171,30284,257,70,4,5.714285714285714,2.7743094641577843,1906|3791|4851|6926,EDN1|KDR|NOTCH1|TBX3,-0.47099681710826174,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.522427835476997,GO:0030326,M1,1,0,GO Biological Processes,19,embryonic limb morphogenesis,19_GO:0032502 developmental process,-2.522427835476997,10.466820276497696,5.0844462682735765,30284,124,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.47099681710826174,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.522427835476997,GO:0035113,M1,1,0,GO Biological Processes,19,embryonic appendage morphogenesis,19_GO:0032502 developmental process,-2.522427835476997,10.466820276497696,5.0844462682735765,30284,124,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.47099681710826174,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.5028394189286085,GO:0035051,M1,1,0,GO Biological Processes,19,cardiocyte differentiation,19_GO:0032502 developmental process,-2.5028394189286085,10.300680272108844,5.035505503163914,30284,126,70,3,4.285714285714286,2.420755730972851,1906|4851|6926,EDN1|NOTCH1|TBX3,-0.45586274198612337,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.48358436297338,GO:0031490,M1,1,0,GO Molecular Functions,21,chromatin DNA binding,,-2.48358436297338,10.139732142857143,4.987649672257222,30284,128,70,3,4.285714285714286,2.420755730972851,4088|4851|7067,SMAD3|NOTCH1|THRA,-0.4477047143520215,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.4759184920954143,GO:0003007,M1,1,0,GO Biological Processes,19,heart morphogenesis,19_GO:0032502 developmental process,-2.4759184920954143,6.530242587601078,4.3522452976464745,30284,265,70,4,5.714285714285714,2.7743094641577843,1906|4088|4851|6926,EDN1|SMAD3|NOTCH1|TBX3,-0.4463159112223518,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.4646522395721555,GO:0042471,M1,1,0,GO Biological Processes,19,ear morphogenesis,19_GO:0032502 developmental process,-2.4646522395721555,9.983736263736263,4.940837386584777,30284,130,70,3,4.285714285714286,2.420755730972851,1906|6926|8323,EDN1|TBX3|FZD6,-0.4371733523289486,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.420101950349432,GO:0030855,M1,1,0,GO Biological Processes,19,epithelial cell differentiation,19_GO:0032502 developmental process,-2.420101950349432,4.018222025652366,3.7323928781004083,30284,646,70,6,8.571428571428571,3.345943107252114,1906|3791|4088|4851|6926|7067,EDN1|KDR|SMAD3|NOTCH1|TBX3|THRA,-0.4178943378611879,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.4186705925555443,GO:0007368,M1,1,0,GO Biological Processes,19,determination of left/right symmetry,19_GO:0032502 developmental process,-2.4186705925555443,9.613968253968254,4.828119948795757,30284,135,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.4178943378611879,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.400793305300523,GO:0048593,M1,1,0,GO Biological Processes,19,camera-type eye morphogenesis,19_GO:0032502 developmental process,-2.400793305300523,9.473618352450469,4.784664479480476,30284,137,70,3,4.285714285714286,2.420755730972851,3791|4124|4851,KDR|MAN2A1|NOTCH1,-0.40595283068667226,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.365875303860948,GO:0060560,M1,1,0,GO Biological Processes,19,developmental growth involved in morphogenesis,19_GO:0040007 growth,-2.365875303860948,9.2048632218845,4.700369732344052,30284,141,70,3,4.285714285714286,2.420755730972851,1906|4851|23191,EDN1|NOTCH1|CYFIP1,-0.37689057389614944,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.357314269695105,GO:0009799,M1,1,0,GO Biological Processes,19,specification of symmetry,19_GO:0032502 developmental process,-2.357314269695105,9.140040241448693,4.679818901514721,30284,142,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.37601636839659763,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.357314269695105,GO:0009855,M1,1,0,GO Biological Processes,19,determination of bilateral symmetry,19_GO:0032502 developmental process,-2.357314269695105,9.140040241448693,4.679818901514721,30284,142,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.37601636839659763,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.357314269695105,GO:0060972,M1,1,0,GO Biological Processes,19,left/right pattern formation,19_GO:0032502 developmental process,-2.357314269695105,9.140040241448693,4.679818901514721,30284,142,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.37601636839659763,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.3488187114822736,GO:0072073,M1,1,0,GO Biological Processes,19,kidney epithelium development,19_GO:0032502 developmental process,-2.3488187114822736,9.076123876123876,4.659469978446027,30284,143,70,3,4.285714285714286,2.420755730972851,1906|4088|4851,EDN1|SMAD3|NOTCH1,-0.37507394807421207,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.3424282005958967,GO:0007548,M1,1,0,GO Biological Processes,19,sex differentiation,19_GO:0022414 reproductive process,-2.3424282005958967,5.987938704893722,4.1010017255971105,30284,289,70,4,5.714285714285714,2.7743094641577843,2|3791|4851|6926,A2M|KDR|NOTCH1|TBX3,-0.3705513733229544,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.2751594095850307,GO:0035107,M1,1,0,GO Biological Processes,19,appendage morphogenesis,19_GO:0032502 developmental process,-2.2751594095850307,8.538721804511278,4.484870296053196,30284,152,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.31794370386093784,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.2751594095850307,GO:0035108,M1,1,0,GO Biological Processes,19,limb morphogenesis,19_GO:0032502 developmental process,-2.2751594095850307,8.538721804511278,4.484870296053196,30284,152,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.31794370386093784,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.2652776062461317,GO:0048608,M1,1,0,GO Biological Processes,19,reproductive structure development,19_GO:0022414 reproductive process,-2.2652776062461317,5.692481203007519,3.957927867516421,30284,304,70,4,5.714285714285714,2.7743094641577843,2|3791|4851|6926,A2M|KDR|NOTCH1|TBX3,-0.30986022392760176,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.259438952273619,GO:1903531,M1,1,0,GO Biological Processes,19,negative regulation of secretion by cell,19_GO:0051179 localization,-2.259438952273619,8.427829313543599,4.448023425789776,30284,154,70,3,4.285714285714286,2.420755730972851,1392|1906|4851,CRH|EDN1|NOTCH1,-0.30581247757296987,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.2454421494484436,GO:0061458,M1,1,0,GO Biological Processes,19,reproductive system development,19_GO:0032502 developmental process,-2.2454421494484436,5.618552875695733,3.9213787772526163,30284,308,70,4,5.714285714285714,2.7743094641577843,2|3791|4851|6926,A2M|KDR|NOTCH1|TBX3,-0.2956432538012246,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.1695941105713374,GO:0048592,M1,1,0,GO Biological Processes,19,eye morphogenesis,19_GO:0032502 developmental process,-2.1695941105713374,7.8185886402753875,4.24013638498476,30284,166,70,3,4.285714285714286,2.420755730972851,3791|4124|4851,KDR|MAN2A1|NOTCH1,-0.24638591703564428,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.1342517703269723,GO:0048639,M1,1,0,GO Biological Processes,19,positive regulation of developmental growth,19_GO:0040007 growth,-2.1342517703269723,7.589974937343359,4.159576939951324,30284,171,70,3,4.285714285714286,2.420755730972851,1906|4851|23191,EDN1|NOTCH1|CYFIP1,-0.2215302833925863,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.1243511371940644,GO:0007420,M1,1,0,GO Biological Processes,19,brain development,19_GO:0032502 developmental process,-2.1243511371940644,3.484256951102589,3.304616838758529,30284,745,70,6,8.571428571428571,3.345943107252114,1392|4851|6506|6926|8323|64426,CRH|NOTCH1|SLC1A2|TBX3|FZD6|SUDS3,-0.21648215305409052,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.120433779948155,GO:0055001,M1,1,0,GO Biological Processes,19,muscle cell development,19_GO:0032502 developmental process,-2.120433779948155,7.502229562345169,4.128260709805395,30284,173,70,3,4.285714285714286,2.420755730972851,785|4851|6926,CACNB4|NOTCH1|TBX3,-0.2157699356833926,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.1067917033951793,GO:0048762,M1,1,0,GO Biological Processes,19,mesenchymal cell differentiation,19_GO:0032502 developmental process,-2.1067917033951793,7.416489795918368,4.097441127539834,30284,175,70,3,4.285714285714286,2.420755730972851,1906|4851|6926,EDN1|NOTCH1|TBX3,-0.2100387241606666,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.1067917033951793,GO:0051048,M1,1,0,GO Biological Processes,19,negative regulation of secretion,19_GO:0051179 localization,-2.1067917033951793,7.416489795918368,4.097441127539834,30284,175,70,3,4.285714285714286,2.420755730972851,1392|1906|4851,CRH|EDN1|NOTCH1,-0.2100387241606666,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.032628046951091,GO:0043010,M1,1,0,GO Biological Processes,19,camera-type eye development,19_GO:0032502 developmental process,-2.032628046951091,4.874688128772636,3.5346725027369845,30284,355,70,4,5.714285714285714,2.7743094641577843,3791|4088|4124|4851,KDR|SMAD3|MAN2A1|NOTCH1,-0.1527877864113605,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.00969816547796,GO:0048736,M1,1,0,GO Biological Processes,19,appendage development,19_GO:0032502 developmental process,-2.00969816547796,6.830977443609023,3.8808115969755153,30284,190,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.14028743315716175,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.00969816547796,GO:0060173,M1,1,0,GO Biological Processes,19,limb development,19_GO:0032502 developmental process,-2.00969816547796,6.830977443609023,3.8808115969755153,30284,190,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.14028743315716175,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.9333497286832015,GO:0003014,M1,1,0,GO Biological Processes,19,renal system process,19_GO:0032501 multicellular organismal process,-4.9333497286832015,17.032620922384705,8.714784905147098,30284,127,70,5,7.142857142857143,3.0781843120404813,1906|6338|9429|85415|221395,EDN1|SCNN1B|ABCG2|RHPN2|ADGRF5,-1.6952068338748099,0,5,1,1,-4.9333497286832015,64.89428571428572,
1,-4.882489434813829,GO:0003094,M1,1,0,GO Biological Processes,19,glomerular filtration,19_GO:0032501 multicellular organismal process,-4.882489434813829,64.89428571428572,13.758091991844584,30284,20,70,3,4.285714285714286,2.420755730972851,1906|85415|221395,EDN1|RHPN2|ADGRF5,-1.6952068338748099,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-4.693336290717668,GO:0097205,M1,1,0,GO Biological Processes,19,renal filtration,19_GO:0032501 multicellular organismal process,-4.693336290717668,56.429813664596274,12.80000250767853,30284,23,70,3,4.285714285714286,2.420755730972851,1906|85415|221395,EDN1|RHPN2|ADGRF5,-1.632857143371536,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-4.462170470563924,GO:0140962,M1,1,0,GO Biological Processes,19,multicellular organismal-level chemical homeostasis,19_GO:0042592 homeostatic process,-4.462170470563924,21.90524412296564,8.955167736324148,30284,79,70,4,5.714285714285714,2.7743094641577843,3791|6338|7037|221395,KDR|SCNN1B|TFRC|ADGRF5,-1.5700957536071822,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-2.6150076835088436,GO:0034101,M1,1,0,GO Biological Processes,19,erythrocyte homeostasis,19_GO:0042592 homeostatic process,-2.6150076835088436,11.285962732919256,5.319340179946761,30284,115,70,3,4.285714285714286,2.420755730972851,6338|7067|221395,SCNN1B|THRA|ADGRF5,-0.5334535100790669,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-2.4464592209274483,GO:0048871,M1,1,0,GO Biological Processes,19,multicellular organismal-level homeostasis,19_GO:0042592 homeostatic process,-2.4464592209274483,4.068607254814151,3.7706215955113764,30284,638,70,6,8.571428571428571,3.345943107252114,3791|4851|6338|7037|7067|221395,KDR|NOTCH1|SCNN1B|TFRC|THRA|ADGRF5,-0.42944576736240636,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-2.3488187114822736,GO:0002262,M1,1,0,GO Biological Processes,19,myeloid cell homeostasis,19_GO:0042592 homeostatic process,-2.3488187114822736,9.076123876123876,4.659469978446027,30284,143,70,3,4.285714285714286,2.420755730972851,6338|7067|221395,SCNN1B|THRA|ADGRF5,-0.37507394807421207,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-2.3162103363660695,GO:0048872,M1,1,0,GO Biological Processes,19,homeostasis of number of cells,19_GO:0042592 homeostatic process,-2.3162103363660695,5.886103012633625,4.05221432077878,30284,294,70,4,5.714285714285714,2.7743094641577843,4851|6338|7067|221395,NOTCH1|SCNN1B|THRA|ADGRF5,-0.3498895910372149,0,5,0,0,-4.9333497286832015,64.89428571428572,
1,-4.890037233619164,GO:0071345,M1,1,0,GO Biological Processes,19,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-4.890037233619164,5.4971864222181885,6.152954289523344,30284,787,70,10,14.285714285714286,4.182428884065143,785|1906|2840|3791|3987|4851|4939|7037|81704|115361,CACNB4|EDN1|GPR17|KDR|LIMS1|NOTCH1|OAS2|TFRC|DOCK8|GBP4,-1.6952068338748099,0,6,1,1,-4.890037233619164,49.91868131868132,
1,-4.851893443389691,GO:0051893,M1,1,0,GO Biological Processes,19,regulation of focal adhesion assembly,19_GO:0050789 regulation of biological process,-4.851893443389691,27.468480725623582,10.122533644691284,30284,63,70,4,5.714285714285714,2.7743094641577843,3791|3987|4088|79834,KDR|LIMS1|SMAD3|PEAK1,-1.6952068338748099,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-4.851893443389691,GO:0090109,M1,1,0,GO Biological Processes,19,regulation of cell-substrate junction assembly,19_GO:0050789 regulation of biological process,-4.851893443389691,27.468480725623582,10.122533644691284,30284,63,70,4,5.714285714285714,2.7743094641577843,3791|3987|4088|79834,KDR|LIMS1|SMAD3|PEAK1,-1.6952068338748099,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-4.719844789753599,GO:0150116,M1,1,0,GO Biological Processes,19,regulation of cell-substrate junction organization,19_GO:0050789 regulation of biological process,-4.719844789753599,25.44873949579832,9.714865659321447,30284,68,70,4,5.714285714285714,2.7743094641577843,3791|3987|4088|79834,KDR|LIMS1|SMAD3|PEAK1,-1.6358845465579435,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-4.528741514686985,GO:0051894,M1,1,0,GO Biological Processes,19,positive regulation of focal adhesion assembly,19_GO:0048518 positive regulation of biological process,-4.528741514686985,49.91868131868132,12.011179629592647,30284,26,70,3,4.285714285714286,2.420755730972851,3791|3987|4088,KDR|LIMS1|SMAD3,-1.6044821143588415,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-4.294583948043941,GO:0150117,M1,1,0,GO Biological Processes,19,positive regulation of cell-substrate junction organization,19_GO:0048518 positive regulation of biological process,-4.294583948043941,41.867281105990784,10.957632331988684,30284,31,70,3,4.285714285714286,2.420755730972851,3791|3987|4088,KDR|LIMS1|SMAD3,-1.4868301167872353,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-3.76114666181528,GO:0010810,M1,1,0,GO Biological Processes,19,regulation of cell-substrate adhesion,19_GO:0050789 regulation of biological process,-3.76114666181528,9.656887755102042,6.259442631026134,30284,224,70,5,7.142857142857143,3.0781843120404813,3791|3987|4088|4851|79834,KDR|LIMS1|SMAD3|NOTCH1|PEAK1,-1.1622766030105625,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-3.687305472106679,GO:0001952,M1,1,0,GO Biological Processes,19,regulation of cell-matrix adhesion,19_GO:0050789 regulation of biological process,-3.687305472106679,13.844114285714285,6.92620042921797,30284,125,70,4,5.714285714285714,2.7743094641577843,3791|3987|4088|79834,KDR|LIMS1|SMAD3|PEAK1,-1.118924735449862,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-3.5224909804531457,GO:0001954,M1,1,0,GO Biological Processes,19,positive regulation of cell-matrix adhesion,19_GO:0048518 positive regulation of biological process,-3.5224909804531457,23.1765306122449,7.995161980307034,30284,56,70,3,4.285714285714286,2.420755730972851,3791|3987|4088,KDR|LIMS1|SMAD3,-1.0352880801220368,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-3.249863460814032,GO:0071560,M1,1,0,GO Biological Processes,19,cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-3.249863460814032,10.616652059596845,5.9255322769115475,30284,163,70,4,5.714285714285714,2.7743094641577843,1906|2908|3987|4088,EDN1|NR3C1|LIMS1|SMAD3,-0.8837585661147697,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-3.181414728598299,GO:0071559,M1,1,0,GO Biological Processes,19,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-3.181414728598299,10.179495798319328,5.777014011677053,30284,170,70,4,5.714285714285714,2.7743094641577843,1906|2908|3987|4088,EDN1|NR3C1|LIMS1|SMAD3,-0.862468826577151,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.8474676801960683,GO:0071363,M1,1,0,GO Biological Processes,19,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.8474676801960683,4.897681940700809,4.357285412316962,30284,530,70,6,8.571428571428571,3.345943107252114,1906|2908|3791|3987|4088|4851,EDN1|NR3C1|KDR|LIMS1|SMAD3|NOTCH1,-0.6696029341320819,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.7190134134831085,GO:0070848,M1,1,0,GO Biological Processes,19,response to growth factor,19_GO:0050896 response to stimulus,-2.7190134134831085,4.618810371123539,4.168111469842667,30284,562,70,6,8.571428571428571,3.345943107252114,1906|2908|3791|3987|4088|4851,EDN1|NR3C1|KDR|LIMS1|SMAD3|NOTCH1,-0.6018059137149299,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.6476120735336104,GO:1901890,M1,1,0,GO Biological Processes,19,positive regulation of cell junction assembly,19_GO:0048518 positive regulation of biological process,-2.6476120735336104,11.58826530612245,5.403512150540625,30284,112,70,3,4.285714285714286,2.420755730972851,3791|3987|4088,KDR|LIMS1|SMAD3,-0.5514173739209436,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.5028394189286085,GO:0010811,M1,1,0,GO Biological Processes,19,positive regulation of cell-substrate adhesion,19_GO:0048518 positive regulation of biological process,-2.5028394189286085,10.300680272108844,5.035505503163914,30284,126,70,3,4.285714285714286,2.420755730972851,3791|3987|4088,KDR|LIMS1|SMAD3,-0.45586274198612337,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.4901497376169335,GO:0019221,M1,1,0,GO Biological Processes,19,cytokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.4901497376169335,5.018892940006629,4.044784961339596,30284,431,70,5,7.142857142857143,3.0781843120404813,2840|3791|3987|4851|4939,GPR17|KDR|LIMS1|NOTCH1|OAS2,-0.44977006572767897,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.447002967181047,GO:1901888,M1,1,0,GO Biological Processes,19,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.447002967181047,6.4093121693121695,4.297405585423229,30284,270,70,4,5.714285714285714,2.7743094641577843,3791|3987|4088|79834,KDR|LIMS1|SMAD3|PEAK1,-0.42944576736240636,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.2228262364461564,GO:0045785,M1,1,0,GO Biological Processes,19,positive regulation of cell adhesion,19_GO:0048518 positive regulation of biological process,-2.2228262364461564,4.3349556255367885,3.615645858531152,30284,499,70,5,7.142857142857143,3.0781843120404813,3791|3987|4088|7037|81704,KDR|LIMS1|SMAD3|TFRC|DOCK8,-0.28153349681923284,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-2.176716838210202,GO:0044089,M1,1,0,GO Biological Processes,19,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-2.176716838210202,4.224888392857143,3.542338182024567,30284,512,70,5,7.142857142857143,3.0781843120404813,3791|3987|4088|7037|23191,KDR|LIMS1|SMAD3|TFRC|CYFIP1,-0.2507838539924926,0,6,0,0,-4.890037233619164,49.91868131868132,
1,-4.574274016722842,GO:0072089,M1,1,0,GO Biological Processes,19,stem cell proliferation,19_GO:0009987 cellular process,-4.574274016722842,23.385328185328184,9.280007322764865,30284,74,70,4,5.714285714285714,2.7743094641577843,3791|5243|6926|135228,KDR|ABCB1|TBX3|CD109,-1.6152525101354864,0,7,1,1,-4.574274016722842,23.385328185328184,
1,-4.130425952180967,GO:0072091,M1,1,0,GO Biological Processes,19,regulation of stem cell proliferation,19_GO:0050789 regulation of biological process,-4.130425952180967,18.026190476190475,8.042300368444781,30284,96,70,4,5.714285714285714,2.7743094641577843,3791|4851|6926|135228,KDR|NOTCH1|TBX3|CD109,-1.3864429508791363,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-3.6050515999124264,GO:0008283,M1,1,0,GO Biological Processes,19,cell population proliferation,19_GO:0009987 cellular process,-3.6050515999124264,4.820374054914445,4.98673372191659,30284,718,70,8,11.428571428571429,3.8027150037068127,3791|4088|4851|5243|6926|8323|81704|135228,KDR|SMAD3|NOTCH1|ABCB1|TBX3|FZD6|DOCK8|CD109,-1.0719988255973525,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-3.577540023397386,GO:0090287,M1,1,0,GO Biological Processes,19,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-3.577540023397386,6.759821428571429,5.467432035144388,30284,384,70,6,8.571428571428571,3.345943107252114,3791|4088|4851|23191|64426|135228,KDR|SMAD3|NOTCH1|CYFIP1|SUDS3|CD109,-1.0521926226558822,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-3.143663438145448,GO:0030856,M1,1,0,GO Biological Processes,19,regulation of epithelial cell differentiation,19_GO:0032502 developmental process,-3.143663438145448,9.945484400656815,5.695967005611713,30284,174,70,4,5.714285714285714,2.7743094641577843,4851|6926|81575|135228,NOTCH1|TBX3|APOLD1|CD109,-0.8458233750047118,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-3.0366942217697,GO:0001942,M1,1,0,GO Biological Processes,19,hair follicle development,19_GO:0032502 developmental process,-3.0366942217697,15.82787456445993,6.471609947770234,30284,82,70,3,4.285714285714286,2.420755730972851,4851|8323|135228,NOTCH1|FZD6|CD109,-0.7829748004176263,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-3.001214317291572,GO:0090092,M1,1,0,GO Biological Processes,19,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-3.001214317291572,6.574902301346071,4.893785206157737,30284,329,70,5,7.142857142857143,3.0781843120404813,3791|4088|4851|64426|135228,KDR|SMAD3|NOTCH1|SUDS3|CD109,-0.7635625667138874,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.976751459266479,GO:0022404,M1,1,0,GO Biological Processes,19,molting cycle process,19_GO:0032501 multicellular organismal process,-2.976751459266479,15.09169435215947,6.29894339878812,30284,86,70,3,4.285714285714286,2.420755730972851,4851|8323|135228,NOTCH1|FZD6|CD109,-0.7514620632743547,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.976751459266479,GO:0022405,M1,1,0,GO Biological Processes,19,hair cycle process,19_GO:0032501 multicellular organismal process,-2.976751459266479,15.09169435215947,6.29894339878812,30284,86,70,3,4.285714285714286,2.420755730972851,4851|8323|135228,NOTCH1|FZD6|CD109,-0.7514620632743547,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.813268036442082,GO:0042303,M1,1,0,GO Biological Processes,19,molting cycle,19_GO:0032501 multicellular organismal process,-2.813268036442082,13.243731778425657,5.843437682342345,30284,98,70,3,4.285714285714286,2.420755730972851,4851|8323|135228,NOTCH1|FZD6|CD109,-0.6558788760878934,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.813268036442082,GO:0042633,M1,1,0,GO Biological Processes,19,hair cycle,19_GO:0032501 multicellular organismal process,-2.813268036442082,13.243731778425657,5.843437682342345,30284,98,70,3,4.285714285714286,2.420755730972851,4851|8323|135228,NOTCH1|FZD6|CD109,-0.6558788760878934,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.5833054310124997,GO:0098773,M1,1,0,GO Biological Processes,19,skin epidermis development,19_GO:0032502 developmental process,-2.5833054310124997,10.99903147699758,5.238228410221551,30284,118,70,3,4.285714285714286,2.420755730972851,4851|8323|135228,NOTCH1|FZD6|CD109,-0.5112444111165522,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.093321512833102,GO:0050673,M1,1,0,GO Biological Processes,19,epithelial cell proliferation,19_GO:0009987 cellular process,-2.093321512833102,7.332687651331719,4.067104352005839,30284,177,70,3,4.285714285714286,2.420755730972851,3791|4851|135228,KDR|NOTCH1|CD109,-0.20124679587636018,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.0603728209491123,GO:0017015,M1,1,0,GO Biological Processes,19,regulation of transforming growth factor beta receptor signaling pathway,19_GO:0050896 response to stimulus,-2.0603728209491123,7.131240188383046,3.9932886508704932,30284,182,70,3,4.285714285714286,2.420755730972851,4088|64426|135228,SMAD3|SUDS3|CD109,-0.17138918096951214,0,7,0,0,-4.574274016722842,23.385328185328184,
1,-2.0410837080179256,GO:1903844,M1,1,0,GO Biological Processes,19,regulation of cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-2.0410837080179256,7.015598455598456,3.950326805373266,30284,185,70,3,4.285714285714286,2.420755730972851,4088|64426|135228,SMAD3|SUDS3|CD109,-0.15516929976600213,0,7,0,0,-4.574274016722842,23.385328185328184,
